Phylum,Class,Order,Family,Genus,Strain,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
p__Chloroflexi,c__KD4-96,o__KD4-96,f__KD4-96,g__KD4-96,ASV_10374,0,0.00130039011703511,0,4.08353751020885e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__KD4-96,o__KD4-96,f__KD4-96,g__KD4-96,ASV_12179,0,0,0,0,0.011574074074074068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0752688172043016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__KD4-96,o__KD4-96,f__KD4-96,g__KD4-96,ASV_16951,6.959910913140317e-5,0,0,0,0,0,2.8153153153153164e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.096224808401934e-5,0,0,0,0,0,0,1.3132407498604666e-4,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__KD4-96,o__KD4-96,f__KD4-96,g__KD4-96,ASV_18114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.592841163310967e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__KD4-96,o__KD4-96,f__KD4-96,g__KD4-96,ASV_29663,0,0,0,0.0032679738562091504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__KD4-96,o__KD4-96,f__KD4-96,g__KD4-96,ASV_9327,0,0,0,0,0,0,0,0,0,0,0,0,0,4.264392324093817e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__KD4-96,o__KD4-96,f__KD4-96,g__KD4-96,ASV_30340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66583374979177e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__KD4-96,o__KD4-96,f__KD4-96,g__KD4-96,ASV_3065,0,0,0,0,0,0,0,0,0,0,0,7.85175879396985e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__KD4-96,o__KD4-96,f__KD4-96,g__KD4-96,ASV_1215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.646779074794634e-5,0,0,0,0
p__Chloroflexi,c__KD4-96,o__KD4-96,f__KD4-96,g__KD4-96,ASV_4519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86029067041725e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__KD4-96,o__KD4-96,f__KD4-96,g__KD4-96,ASV_30773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.631587534671235e-4,0,0,0,0,0,0,0,0,0,0,2.2355207043609835e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__KD4-96,o__KD4-96,f__KD4-96,g__KD4-96,ASV_28308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.429592566118656e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__KD4-96,o__KD4-96,f__KD4-96,g__KD4-96,ASV_7153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.819741661846917e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__KD4-96,o__KD4-96,f__KD4-96,g__KD4-96,ASV_16683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.243227582210634e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7100394863663168e-4,0,0,0
p__Chloroflexi,c__KD4-96,o__KD4-96,f__KD4-96,g__KD4-96,ASV_6690,0,0,7.415647015202084e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__KD4-96,o__KD4-96,f__KD4-96,g__KD4-96,ASV_18821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98566620964726e-5,0,0,0,0,0,0,0,0,0,1.5447832669076534e-4,0,0,0,0,0,0,0
p__Chloroflexi,c__Anaerolineae,o__Caldilineales,f__Caldilineaceae,g__uncultured,ASV_28485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6702457647339503e-4,0,0,0,0,0
p__Chloroflexi,c__Anaerolineae,o__Caldilineales,f__Caldilineaceae,na,ASV_17158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.962179602079233e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Anaerolineae,o__Caldilineales,f__Caldilineaceae,g__uncultured,ASV_25764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.460459564309167e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Anaerolineae,o__Caldilineales,f__Caldilineaceae,g__uncultured,ASV_11260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.039306591413017e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Anaerolineae,o__Caldilineales,f__Caldilineaceae,g__Caldilineaceae,ASV_30365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.289967501834581e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__C0119,g__C0119,ASV_22717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5822261918052834e-5,0,0,0,0,0,0,0,0,0,0,0,0,4.19331166788972e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__C0119,g__C0119,ASV_35147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52160681679854e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__C0119,g__C0119,ASV_11065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.772130756382733e-5,0,0,0,0,0
p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__C0119,g__C0119,ASV_13423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45315791291135e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__C0119,g__C0119,ASV_27915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57755539671194e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__C0119,g__C0119,ASV_4455,0,0,0,0,0,0,0,0,1.3888888888888883e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__C0119,g__C0119,ASV_23891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.526563111865283e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__C0119,g__C0119,ASV_4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.927564797477084e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__C0119,g__C0119,ASV_16479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.664889362836583e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__C0119,g__C0119,ASV_32976,0,0,5.91331086275205e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__C0119,g__C0119,ASV_188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.631299734748017e-5,0
p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__C0119,g__C0119,ASV_33128,0,0,0,0,0,0,0,0,0,0,0,6.549646319098767e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.325008325008334e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__C0119,g__C0119,ASV_11561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80821813473475e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__C0119,g__C0119,ASV_9375,0,0,0,0,0,0,0,0,0,0,0,0,0,2.132196162046917e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__C0119,g__C0119,ASV_16679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.98472596585805e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__C0119,g__C0119,ASV_12458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9747864013861504e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__C0119,g__C0119,ASV_29499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.738544474393532e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__C0119,g__C0119,ASV_4117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.481301445330217e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Ktedonobacteria,o__C0119,f__C0119,g__C0119,ASV_18398,0,0,0,0,0,0,0,0,0,3.776435045317217e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,na,na,na,na,ASV_212,0,0,0,0,0,1.6570557433552067e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,na,na,na,na,ASV_22227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.899705014749266e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,na,na,na,na,ASV_36557,0,0,9.276437847866416e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__JG30-KF-CM45,g__JG30-KF-CM45,ASV_21736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.339885011365157e-4,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__JG30-KF-CM45,g__JG30-KF-CM45,ASV_3614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.828269033799939e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__JG30-KF-CM45,g__JG30-KF-CM45,ASV_29333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.109162702484217e-5,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__JG30-KF-CM45,g__JG30-KF-CM45,ASV_20952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1667153853649e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__JG30-KF-CM45,g__JG30-KF-CM45,ASV_49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.828269033799939e-5,0,0,0,0,1.08946703272759e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__JG30-KF-CM45,g__JG30-KF-CM45,ASV_20449,0,0,0,0,0,0,0,1.549786904300658e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__JG30-KF-CM45,g__JG30-KF-CM45,ASV_32505,0,0,0,0,0,0,7.825950853028651e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.461633077869232e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__JG30-KF-CM45,g__JG30-KF-CM45,ASV_17653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2027043791093e-5,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Kallotenuales,f__AKIW781,g__AKIW781,ASV_8626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6041246357319006e-5,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Chloroflexaceae,g__FFCH7168,ASV_34437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.836993324949216e-5,0,0,0,1.294800082867205e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Chloroflexaceae,g__FFCH7168,ASV_30252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19331166788972e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Chloroflexaceae,g__FFCH7168,ASV_35553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13999088007296e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Chloroflexaceae,g__FFCH7168,ASV_33453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8654976214905333e-4,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Chloroflexaceae,g__FFCH7168,ASV_17455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.307804735457467e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Chloroflexaceae,g__FFCH7168,ASV_29430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.913281678015183e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7488632388947166e-4,0,0,2.6111608475082e-4,0,0,0,0,0,4.8128905818535896e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,5.594406567038433e-4,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Chloroflexaceae,g__FFCH7168,ASV_29000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.523157208088716e-5,0,0,0,2.4740227610094e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5738117721120567e-4,0,0,0,0,0,0,0,3.874167054083367e-5,0,4.028035124466283e-5
p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__uncultured,ASV_33795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.179219423051816e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__uncultured,ASV_17848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5822261918052834e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__uncultured,ASV_20512,0,0,0,0,0,9.1424392027793e-5,1.30432514217144e-4,0,4.4955943175687833e-4,0,0,0,0,0,5.616854446215667e-4,0,0,2.7827469687934835e-4,2.4574967399753467e-4,0,0.002759697301883737,0,0,2.8881187238958503e-4,9.828638797915667e-4,0,0.005079022842145145,0,0,0,0.0014028813379996538,0,0.00619158470891647,1.2909888974954817e-4,0,0,0.0013873244766061399,0,0.008238781320164264,0,0.0022755655997887514,0,0,9.7675327212346e-4,0,0.00565224454608457,1.8608113137327865e-4,0.00253967357953161,0,0,0.0034435609093189847,0,0.006505761580011542,1.9953562617907333e-4,0.002333082410795497,8.375605256360667e-4
p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__uncultured,ASV_11283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6849379245725e-5,0,0,0,0,0,0,0,5.44733516363795e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__uncultured,ASV_8006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8192021888505504e-4,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__uncultured,ASV_12236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4486455164421268e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6869095816464166e-4,0,0,7.986834062980964e-4,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__uncultured,ASV_10260,0,0,0,0,0,1.7094017094017167e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.834702712253733e-4,0,0,0,0,0,8.63821138211382e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__uncultured,ASV_24568,1.1599851521900516e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79382922745755e-4,0,0,0,1.1436740528949241e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9044343218369397e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__uncultured,ASV_31055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2473182657286833e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6126428346786796e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,7.576949868915783e-4,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__uncultured,ASV_35010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96335894665558e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,7.114905727499117e-5,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__uncultured,ASV_10208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0844810758052266e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__uncultured,ASV_8576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.786960151135701e-5,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__uncultured,ASV_15564,0,0,0,0,0,9.1424392027793e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__uncultured,ASV_18822,0,0,0.0012977382276603633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__uncultured,ASV_6637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2246622166328e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__uncultured,ASV_35081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1136353512405901e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__uncultured,ASV_33962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2068549360366883e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Chloroflexi,c__Chloroflexia,o__Chloroflexales,f__Roseiflexaceae,g__uncultured,ASV_33116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.119068934646375e-4,0,0,0,0,0,2.025435415452392e-4,0,0,0,0,0,0,0,0,0,0,0,1.1930326890956818e-4,0,1.245108502312345e-4,0,0,0
